source_id,name,id,servertime,tilex,tiley
1889,ICAO-AB856C,39769108,201705071925,19755,24276
1963,ICAO-AA4195,39780377,201705072315,19770,24264
1879,A9B85B,39725431,201705071745,18721,25493
1967,ICAO-A880FF,39765519,201705071830,19827,24271
2229,ICAO-AD488B,39789029,201705080800,19761,24317
1795,AA60AF,39711960,201705071725,18774,25528
2064,A71EFA,39678027,201705071655,18850,25644
1847,A3FF61,39732091,201705071750,18881,25489
2068,ICAO-400613,39772304,201705072010,19748,24256
2009,A791C0,39759478,201705071805,18929,25595
2207,ICAO-4BA9D3,39782658,201705080120,19701,24237
2171,ICAO-A6CA7F,39684698,201705071705,18925,24100
2033,AA600A,39666945,201705071650,18798,25578
2005,ABA7B0,39668717,201705071650,18905,25489
2127,A12F78,39763639,201705071810,19023,25489
1959,C01EF7,39762043,201705071805,18795,25512
1813,ICAO-479A4D,39767552,201705071905,19805,24274
1860,ICAO-AC3DD5,39778241,201705072225,19795,24220
1811,A2F591,39683439,201705071700,18974,25493
2142,A9C5C5,39804973,201705080850,18795,25597
2109,ICAO-42426C,39779778,201705072250,19832,24291
2073,A38E11,39692213,201705071710,18830,25704
2005,ABA7B0,39662108,201705071640,18785,25685
2212,A583F5,39660595,201705071640,18599,25547
2186,AD8C4C,39758415,201705071805,18967,25527
2199,A6A7DC,39660887,201705071640,18829,25460
2151,A96BA2,39696397,201705071710,18801,25654
2005,ABA7B0,39670806,201705071650,18933,25438
1964,AB7B02,39664992,201705071645,18897,25448
2219,C0193B,39732689,201705071750,18785,25643
2064,A71EFA,39675380,201705071655,18866,25596
2108,ICAO-484369,39770303,201705071940,19703,24268
2147,A7103C,39792432,201705080845,18849,25639
1842,A6082F,39700617,201705071715,18923,25529
1968,ICAO-4006C1,39765153,201705071820,19814,24303
1819,A8A3CE,39727489,201705071745,18919,25494
2197,ICAO-A16C3A,39776749,201705072130,19756,24231
2183,A8299A,39669293,201705071650,18882,25499
1851,C06A39,39680375,201705071700,18801,25471
1880,A80287,39756369,201705071805,18659,25515
1875,A6FA94,39668336,201705071650,18834,25553
1988,AB1971,39700844,201705071715,18664,25592
1799,A1D10C,39664625,201705071645,18632,25469
1811,A2F591,39696534,201705071710,18761,25648
2211,AD8BED,39740603,201705071755,18903,25696
2148,ICAO-40655D,39778792,201705072235,19744,24290
1944,AD734A,39724911,201705071740,18919,25507
1819,A8A3CE,39733541,201705071750,18826,25628
2231,ADE2B8,39805465,201705080850,18891,25577
2020,ICAO-A2FBEC,39775870,201705072050,19716,24238
2217,AD9712,39709042,201705071720,18851,25501
2189,ICAO-ACD5AD,39755022,201705071800,19752,24285
1875,A6FA94,39667196,201705071650,18825,25571
1830,A1AA24,39658880,201705071640,18794,25597
1873,ICAO-A4FDDB,39785581,201705080635,19795,24233
2037,A87904,39702566,201705071715,18921,25594
1848,ICAO-A98F6A,39774553,201705072035,19801,24285
2021,AA75EF,39719996,201705071730,18895,25637
1896,AD846F,39743383,201705071800,18906,25600
2211,AD8BED,39730024,201705071750,18993,25487
1860,ICAO-AC3DD5,39778185,201705072225,19775,24252
2048,A8913B,39705951,201705071720,18938,25436
2000,A45091,39754095,201705071800,18864,25540
1811,A2F591,39682744,201705071700,18995,25483
1959,C01EF7,39753647,201705071800,18683,25672
1963,ICAO-AA4195,39780252,201705072310,19710,24319
2211,AD8BED,39735872,201705071755,18930,25634
2148,ICAO-40655D,39778829,201705072240,19769,24272
2045,ICAO-AB6800,39788190,201705080735,19644,24266
2217,AD9712,39704554,201705071720,18868,25579
1987,ICAO-4CAA33,39781141,201705072340,19754,24349
2062,ACBF63,39792503,201705080845,18932,25649
1943,A63665,39682451,201705071700,18908,25525
1795,AA60AF,39709905,201705071720,18796,25490
1799,A1D10C,39661881,201705071640,18624,25570
2064,A71EFA,39674839,201705071655,18870,25585
1836,ABF826,39688783,201705071705,18882,25536
2063,ICAO-A923EF,39775252,201705072040,19698,24287
1821,ICAO-AA4548,39768678,201705071915,19777,24258
2048,A8913B,39699114,201705071715,18871,25566
2231,ADE2B8,39802661,201705080850,18900,25549
1971,AB62F8,39797491,201705080850,18844,25579
2221,ICAO-A364EA,39730480,201705071750,19813,24285
1847,A3FF61,39735344,201705071755,18844,25567
1851,C06A39,39681065,201705071700,18797,25489
2219,C0193B,39734623,201705071755,18776,25705
1795,AA60AF,39706829,201705071720,18830,25433
2184,A262A9,39673343,201705071655,18640,25636
2145,AA56B6,39707395,201705071720,18980,25475
2103,AAF183,39691814,201705071710,18924,25491
1978,A4337C,39745798,201705071800,18954,25461
2208,42423F,39662962,201705071645,18888,25550
2187,A43EA6,39688226,201705071705,18643,25466
1811,A2F591,39686209,201705071705,18914,25524
2134,ICAO-ABE1B6,39783361,201705080430,19705,24260
2210,ABE42C,39669985,201705071650,18657,25639
1795,AA60AF,39704310,201705071720,18857,25388
1824,ACCA88,39794880,201705080845,18898,25592
1966,AA7C64,39720299,201705071735,18937,25507
1830,A1AA24,39660655,201705071640,18761,25661
1964,AB7B02,39665744,201705071645,18891,25469
1943,A63665,39679791,201705071700,18886,25596
2004,ICAO-A059E3,39779412,201705072245,19780,24245
1899,ICAO-4BA893,39782775,201705080205,19748,24341
1915,ABF17F,39793742,201705080845,18773,25691
2199,A6A7DC,39657639,201705071635,18740,25584
2221,ICAO-A364EA,39785567,201705080635,19835,24285
1882,A836FB,39684251,201705071705,18712,25491
2109,ICAO-42426C,39779777,201705072250,19832,24291
2106,ICAO-A0012F,39770759,201705071945,19825,24259
1836,ABF826,39695320,201705071710,18827,25521
1871,ICAO-4006AC,39778257,201705072225,19710,24271
1882,A836FB,39672565,201705071655,18884,25661
2100,ICAO-43E9A6,39773840,201705072025,19748,24283
1842,A6082F,39704368,201705071720,18947,25449
1842,A6082F,39698943,201705071715,18911,25571
2000,A45091,39749198,201705071800,18896,25500
2173,ICAO-AA8114,39771296,201705071950,18970,24117
1989,ICAO-A8B760,39771937,201705072000,19842,24312
1882,A836FB,39673344,201705071655,18876,25652
2177,A65527,39704040,201705071720,18661,25591
2208,42423F,39663216,201705071645,18893,25538
1988,AB1971,39700190,201705071715,18662,25607
1815,ICAO-4005C1,39774018,201705072030,19835,24327
2159,ICAO-A0EC4D,39765879,201705071840,18926,24186
1962,ICAO-A86A28,39783717,201705080520,19828,24278
1996,ICAO-A4322C,39680233,201705071700,19799,24251
1964,AB7B02,39674864,201705071655,18816,25698
1964,AB7B02,39670794,201705071650,18843,25614
1964,AB7B02,39671982,201705071655,18837,25633
1968,ICAO-4006C1,39765142,201705071820,19817,24302
2001,AD935B,39709523,201705071720,19014,25535
1913,ICAO-ABD627,39764556,201705071815,19754,24285
1890,AD2114,39763067,201705071810,18868,25603
2021,AA75EF,39723999,201705071740,18721,25485
2142,A9C5C5,39792471,201705080845,18851,25491
1943,A63665,39681480,201705071700,18899,25550
1847,A3FF61,39731813,201705071750,18884,25481
2106,ICAO-A0012F,39770565,201705071945,19769,24314
1896,AD846F,39738950,201705071755,18885,25656
1909,A12BCD,39725288,201705071745,18952,25618
2150,ICAO-AA44AC,39768213,201705071910,19821,24286
1965,AA8B40,39699575,201705071715,18898,25462
1923,ICAO-A47FD9,39780737,201705072330,19710,24256
1916,ICAO-A3612A,39773622,201705072025,19831,24284
2093,ICAO-A4460E,39787321,201705080720,19813,24279
2101,ICAO-A86605,39784504,201705080555,19781,24338
1995,ICAO-A658DE,39685250,201705071705,19761,24285
2199,A6A7DC,39659823,201705071640,18800,25501
1851,C06A39,39684624,201705071705,18775,25585
2037,A87904,39705454,201705071720,18891,25639
1899,ICAO-4BA893,39782914,201705080210,19828,24237
1795,AA60AF,39713610,201705071725,18756,25559
2119,ICAO-A1804C,39785069,201705080625,19835,24281
2137,ICAO-A0B550,39779325,201705072245,19808,24212
1943,A63665,39679706,201705071700,18886,25598
2170,ICAO-020123,39658192,201705071635,19825,24387
1842,A6082F,39701561,201705071715,18930,25507
2060,ICAO-4D2130,39780272,201705072310,19728,24252
2094,345241,39754692,201705071800,18969,25448
1943,A63665,39679781,201705071700,18886,25596
2061,ICAO-AB39F0,39768327,201705071910,19036,24122
2220,AACF19,39757477,201705071805,18768,25670
2184,A262A9,39671883,201705071655,18623,25673
1960,ICAO-A5DEE3,39787556,201705080720,19802,24211
2103,AAF183,39691676,201705071710,18924,25491
2094,345241,39762917,201705071810,18834,25572
1943,A63665,39674534,201705071655,18855,25706
2183,A8299A,39678616,201705071700,18772,25674
2229,ICAO-AD488B,39789240,201705080800,19831,24283
2021,AA75EF,39723967,201705071740,18723,25489
1851,C06A39,39684412,201705071705,18776,25580
1996,ICAO-A4322C,39679710,201705071700,19804,24249
1865,ICAO-4B1884,39769332,201705071930,19802,24253
2167,A66E52,39718062,201705071730,18831,25580
1966,AA7C64,39719256,201705071730,18920,25551
1971,AB62F8,39793587,201705080845,18865,25549
1824,ACCA88,39799648,201705080850,18912,25545
1916,ICAO-A3612A,39766037,201705071840,19822,24225
1964,AB7B02,39665866,201705071645,18889,25475
2142,A9C5C5,39795168,201705080845,18839,25514
1795,AA60AF,39705646,201705071720,18842,25412
2145,AA56B6,39712576,201705071725,18955,25584
1811,A2F591,39687438,201705071705,18886,25535
2000,A45091,39761026,201705071805,18805,25659
1943,A63665,39685225,201705071705,18942,25453
1855,ICAO-8004DE,39788281,201705080735,19730,24388
1830,A1AA24,39660041,201705071640,18773,25638
1818,ICAO-A14BDE,39790643,201705080830,19786,24276
2033,AA600A,39664469,201705071645,18832,25510
1897,ICAO-78023E,39767180,201705071900,18902,24215
1903,A35AAE,39718063,201705071730,18686,25480
2107,AB4BA6,39693380,201705071710,18918,25531
2048,A8913B,39695101,201705071710,18906,25633
2121,ICAO-A77B35,39775010,201705072035,19009,24075
1945,A84D62,39761440,201705071805,18888,25499
2073,A38E11,39689552,201705071705,18830,25704
2191,ICAO-AB9278,39781335,201705072345,19769,24299
1873,ICAO-A4FDDB,39785698,201705080635,19767,24244
2045,ICAO-AB6800,39788054,201705080730,19721,24272
2226,ACC3B4,39794354,201705080845,18803,25660
2177,A65527,39701039,201705071715,18657,25638
1906,ICAO-A4DAD4,39775566,201705072045,19733,24291
2094,345241,39759066,201705071805,18911,25512
2031,ICAO-A94B0A,39788385,201705080745,19836,24283
2063,ICAO-A923EF,39774931,201705072035,19779,24287
2211,AD8BED,39733868,201705071750,18951,25585
1824,ACCA88,39795687,201705080845,18900,25585
2118,AA6F46,39711478,201705071725,18851,25566
1819,A8A3CE,39734726,201705071755,18807,25655
2221,ICAO-A364EA,39733835,201705071750,19722,24285
2101,ICAO-A86605,39784494,201705080555,19783,24335
2107,AB4BA6,39691132,201705071710,18903,25580
2149,ICAO-A67857,39770243,201705071940,19064,24082
2165,ICAO-4CC27F,39764229,201705071815,19786,24291
1948,A98ED9,39717512,201705071730,18781,25648
2199,A6A7DC,39662300,201705071645,18858,25421
2048,A8913B,39691739,201705071710,18901,25730
1848,ICAO-A98F6A,39774990,201705072035,19737,24286
1944,AD734A,39725310,201705071745,18926,25491
2207,ICAO-4BA9D3,39777564,201705072155,19788,24415
2016,A48681,39691620,201705071710,18971,25529
2118,AA6F46,39711016,201705071725,18847,25573
1851,C06A39,39681509,201705071700,18794,25503
2151,A96BA2,39692139,201705071710,18838,25575
2221,ICAO-A364EA,39732757,201705071750,19756,24285
1802,ICAO-4007F9,39778509,201705072230,19742,24258
1898,A9C737,39727079,201705071745,18683,25497
2117,ICAO-A0A7D6,39774214,201705072030,19765,24314
1899,ICAO-4BA893,39782833,201705080210,19779,24301
2023,ICAO-406C6D,39770027,201705071935,19762,24260
1943,A63665,39683401,201705071700,18921,25497
2211,AD8BED,39736483,201705071755,18925,25645
1865,ICAO-4B1884,39769289,201705071930,19811,24251
1830,A1AA24,39658099,201705071635,18810,25567
1895,ICAO-C05F54,39735698,201705071755,19018,24013
2199,A6A7DC,39657861,201705071635,18746,25575
1989,ICAO-A8B760,39771947,201705072000,19850,24309
1824,ACCA88,39794459,201705080845,18896,25597
1825,AABD2B,39703626,201705071720,19017,25631
1945,A84D62,39763286,201705071810,18919,25447
1978,A4337C,39731234,201705071750,18853,25723
2021,AA75EF,39720060,201705071730,18892,25635
2041,ICAO-A83D1A,39791950,201705080840,19767,24241
1842,A6082F,39695678,201705071710,18892,25637
1945,A84D62,39747938,201705071800,18768,25698
1804,ICAO-406D26,39769931,201705071935,19697,24252
2196,ICAO-AAABF6,39770952,201705071945,19843,24287
1971,AB62F8,39800259,201705080850,18829,25601
1900,ICAO-4067F8,39775216,201705072040,19738,24363
2073,A38E11,39690837,201705071710,18830,25704
1861,A2DCEE,39723157,201705071740,18747,25648
1978,A4337C,39734786,201705071755,18891,25622
2217,AD9712,39707725,201705071720,18840,25528
1967,ICAO-A880FF,39765538,201705071830,19836,24267
1819,A8A3CE,39730924,201705071750,18869,25569
2217,AD9712,39710043,201705071720,18864,25484
1891,ICAO-ABEC03,39786022,201705080640,19831,24278
1824,ACCA88,39794665,201705080845,18897,25594
2004,ICAO-A059E3,39779030,201705072240,19688,24339
2031,ICAO-A94B0A,39788569,201705080745,19753,24284
1896,AD846F,39740624,201705071755,18894,25633
1860,ICAO-AC3DD5,39778135,201705072225,19757,24279
1951,ICAO-A124B5,39769764,201705071935,19821,24261
2208,42423F,39661666,201705071640,18871,25589
2045,ICAO-AB6800,39787804,201705080725,19835,24281
1935,A3EE1F,39658596,201705071640,18799,25688
2137,ICAO-A0B550,39784957,201705080620,19759,24286
2142,A9C5C5,39795269,201705080845,18839,25514
2069,ICAO-AC82F8,39783832,201705080540,19814,24259
2022,ICAO-A2FCFF,39765698,201705071830,19714,24249
2033,AA600A,39669536,201705071650,18764,25644
2093,ICAO-A4460E,39787256,201705080720,19840,24281
1894,A0DDFB,39754615,201705071800,18864,25595
1811,A2F591,39686979,201705071705,18897,25532
2112,A7FED0,39701667,201705071715,18832,25610
1964,AB7B02,39666082,201705071645,18886,25483
1842,A6082F,39702365,201705071715,18935,25488
2193,AAA26A,39774715,201705072035,18757,25538
1999,ICAO-AA2BC5,39784136,201705080550,19819,24259
2078,A6F00D,39797325,201705080850,18850,25448
1948,A98ED9,39718596,201705071730,18770,25689
2205,ICAO-A954CA,39786499,201705080655,19726,24262
1943,A63665,39684659,201705071705,18935,25466
1851,C06A39,39681097,201705071700,18797,25489
1894,A0DDFB,39744017,201705071800,18885,25479
2151,A96BA2,39696971,201705071715,18796,25664
2056,ICAO-AA6C50,39771673,201705071955,19728,24292
2103,AAF183,39685495,201705071705,18863,25623
2118,AA6F46,39708231,201705071720,18819,25621
1903,A35AAE,39794024,201705080845,18656,25471
2064,A71EFA,39676574,201705071655,18859,25617
1795,AA60AF,39703701,201705071720,18863,25376
1809,ICAO-4005C0,39782106,201705080020,19843,24342
1903,A35AAE,39716817,201705071730,18657,25529
1850,ICAO-4067D6,39772688,201705072015,19855,24334
1875,A6FA94,39666840,201705071650,18823,25576
2219,C0193B,39732648,201705071750,18785,25641
2107,AB4BA6,39690923,201705071710,18902,25584
1882,A836FB,39676656,201705071655,18829,25607
2219,C0193B,39730560,201705071750,18793,25582
1882,A836FB,39685175,201705071705,18711,25472
1900,ICAO-4067F8,39775244,201705072040,19749,24349
2000,A45091,39752799,201705071800,18874,25527
1847,A3FF61,39734493,201705071750,18853,25548
1830,A1AA24,39657095,201705071635,18830,25528
2106,ICAO-A0012F,39770650,201705071945,19798,24286
1944,AD734A,39723044,201705071740,18879,25596
1797,ICAO-3C4AA6,39783072,201705080335,19745,24285
2130,ICAO-398904,39771510,201705071950,19773,24318
1953,ICAO-4BB1C7,39722308,201705071735,19686,24256
2226,ACC3B4,39801705,201705080850,18852,25592
1903,A35AAE,39717864,201705071730,18682,25485
1879,A9B85B,39724521,201705071740,18749,25500
1944,AD734A,39721583,201705071735,18840,25682
1948,A98ED9,39716449,201705071725,18791,25614
2223,ICAO-A16EBC,39776359,201705072105,19730,24253
2184,A262A9,39681631,201705071700,18714,25470
2021,AA75EF,39723229,201705071740,18757,25520
1851,C06A39,39684085,201705071705,18777,25573
2196,ICAO-AAABF6,39770947,201705071945,19844,24287
2033,AA600A,39662494,201705071645,18867,25442
1836,ABF826,39693781,201705071710,18840,25524
2037,A87904,39702423,201705071715,18923,25591
2196,ICAO-AAABF6,39770936,201705071945,19848,24288
2187,A43EA6,39688223,201705071705,18643,25466
2103,AAF183,39685758,201705071705,18867,25614
1842,A6082F,39698571,201705071715,18909,25579
1797,ICAO-3C4AA6,39783051,201705080335,19727,24307
1810,ICAO-A6FF58,39791308,201705080835,19793,24268
1851,C06A39,39684702,201705071705,18774,25586
1944,AD734A,39724514,201705071740,18912,25523
1830,A1AA24,39658461,201705071635,18802,25581
2050,ICAO-A0F541,39771276,201705071950,19736,24276
2021,AA75EF,39722762,201705071740,18767,25528
2103,AAF183,39691271,201705071710,18920,25500
1847,A3FF61,39735570,201705071755,18841,25572
2199,A6A7DC,39659345,201705071640,18788,25517
1795,AA60AF,39708183,201705071720,18814,25460
1894,A0DDFB,39756625,201705071805,18851,25636
1916,ICAO-A3612A,39773789,201705072025,19781,24284
2080,ICAO-A75AC7,39790410,201705080825,19707,24268
2094,345241,39758220,201705071805,18922,25504
2151,A96BA2,39697153,201705071715,18795,25667
1996,ICAO-A4322C,39681109,201705071700,19788,24255
1836,ABF826,39694530,201705071710,18833,25522
1953,ICAO-4BB1C7,39721709,201705071735,19716,24238
2112,A7FED0,39707002,201705071720,18902,25518
1819,A8A3CE,39732403,201705071750,18845,25603
1851,C06A39,39678866,201705071700,18810,25435
1896,AD846F,39750114,201705071800,18931,25531
1969,A2FCFF,39726152,201705071745,18637,25471
1826,A7ED31,39666737,201705071650,18596,25661
1916,ICAO-A3612A,39773701,201705072025,19810,24284
2226,ACC3B4,39793192,201705080845,18795,25671
2064,A71EFA,39673528,201705071655,18880,25557
1883,A654CB,39732020,201705071750,18729,25628
1929,ICAO-780A15,39775831,201705072050,19049,24123
2073,A38E11,39691497,201705071710,18830,25704
1795,AA60AF,39714085,201705071725,18752,25567
1810,ICAO-A6FF58,39791277,201705080835,19791,24266
2112,A7FED0,39707801,201705071720,18909,25502
1952,ICAO-A39BFA,39780878,201705072335,19746,24242
1799,A1D10C,39660488,201705071640,18620,25621
2199,A6A7DC,39656982,201705071635,18720,25609
2005,ABA7B0,39664341,201705071645,18836,25615
2073,A38E11,39688672,201705071705,18830,25704
2148,ICAO-40655D,39778840,201705072240,19775,24268
1851,C06A39,39794872,201705080845,18953,25499
1879,A9B85B,39725399,201705071745,18723,25493
2005,ABA7B0,39665704,201705071645,18858,25575
1861,A2DCEE,39726363,201705071745,18910,25574
2140,ICAO-06A0F9,39789600,201705080805,19792,24344
2214,ICAO-A845F4,39792095,201705080840,19778,24285
2016,A48681,39694378,201705071710,18946,25590
1789,ICAO-A6C6C8,39767155,201705071900,18942,24082
1971,AB62F8,39798686,201705080850,18837,25590
1965,AA8B40,39698654,201705071715,18885,25482
1861,A2DCEE,39723898,201705071740,18802,25623
1969,A2FCFF,39726397,201705071745,18644,25462
1943,A63665,39685318,201705071705,18943,25450
2199,A6A7DC,39661094,201705071640,18833,25456
1978,A4337C,39732387,201705071750,18865,25689
1945,A84D62,39763199,201705071810,18919,25447
1879,A9B85B,39725101,201705071740,18731,25495
1865,ICAO-4B1884,39779618,201705072250,19816,24291
2064,A71EFA,39675979,201705071655,18863,25607
1909,A12BCD,39724386,201705071740,18944,25654
